"station"	"group"	"n"
"8213"	"97"	"Centropagidae"	1
"8222"	"98"	"Centropagidae"	0
"8232"	"99"	"Centropagidae"	0
"8242"	"100"	"Centropagidae"	18
"8252"	"102"	"Centropagidae"	7
"8262"	"106"	"Centropagidae"	18
"8272"	"109"	"Centropagidae"	34
"8282"	"110"	"Centropagidae"	25
"8292"	"111"	"Centropagidae"	3
"8302"	"112"	"Centropagidae"	0
"8313"	"113"	"Centropagidae"	0
"8322"	"122"	"Centropagidae"	3
"8332"	"123"	"Centropagidae"	3
"8342"	"125"	"Centropagidae"	2
"8352"	"126"	"Centropagidae"	21
"8362"	"128"	"Centropagidae"	13
"8372"	"129"	"Centropagidae"	16
"8382"	"130"	"Centropagidae"	3
"8392"	"131"	"Centropagidae"	13
"8402"	"132"	"Centropagidae"	13
"8413"	"133"	"Centropagidae"	0
"8422"	"134"	"Centropagidae"	1
"8432"	"135"	"Centropagidae"	4
"8442"	"136"	"Centropagidae"	31
"8452"	"137"	"Centropagidae"	28
"8462"	"138"	"Centropagidae"	22
"8472"	"139"	"Centropagidae"	24
"8482"	"140"	"Centropagidae"	16
"8492"	"141"	"Centropagidae"	2
"8502"	"142"	"Centropagidae"	1
"8513"	"143"	"Centropagidae"	0
"8522"	"144"	"Centropagidae"	1
"8532"	"145"	"Centropagidae"	2
"8542"	"147"	"Centropagidae"	0
"8552"	"148"	"Centropagidae"	4
"8562"	"149"	"Centropagidae"	4
"8572"	"150"	"Centropagidae"	0
"8582"	"151"	"Centropagidae"	3
"8592"	"152"	"Centropagidae"	0
"8602"	"153"	"Centropagidae"	0
"8613"	"155"	"Centropagidae"	15
"8622"	"157"	"Centropagidae"	0
"8632"	"158"	"Centropagidae"	0
"8642"	"159"	"Centropagidae"	0
"8652"	"160"	"Centropagidae"	0
"8662"	"161"	"Centropagidae"	1
"8672"	"162"	"Centropagidae"	0
"8682"	"163"	"Centropagidae"	0
"8692"	"167"	"Centropagidae"	0
"8702"	"168"	"Centropagidae"	0
"8713"	"169"	"Centropagidae"	0
"8722"	"170"	"Centropagidae"	0
"8732"	"171"	"Centropagidae"	0
"8742"	"172"	"Centropagidae"	0
"8752"	"173"	"Centropagidae"	0
"8762"	"174"	"Centropagidae"	0
"8772"	"175"	"Centropagidae"	0
"8782"	"176"	"Centropagidae"	0
"8792"	"177"	"Centropagidae"	1
"8802"	"178"	"Centropagidae"	0
"8813"	"179"	"Centropagidae"	1
"8822"	"180"	"Centropagidae"	0
"8832"	"181"	"Centropagidae"	0
"8842"	"182"	"Centropagidae"	0
"8852"	"183"	"Centropagidae"	0
"8862"	"184"	"Centropagidae"	0
"8872"	"185"	"Centropagidae"	0
"8882"	"186"	"Centropagidae"	0
"8892"	"187"	"Centropagidae"	0
"8902"	"188"	"Centropagidae"	0
"8913"	"189"	"Centropagidae"	0
"8922"	"190"	"Centropagidae"	0
"8932"	"191"	"Centropagidae"	0
"8942"	"192"	"Centropagidae"	0
"8952"	"193"	"Centropagidae"	0
"8962"	"194"	"Centropagidae"	0
"8972"	"195"	"Centropagidae"	0
"8982"	"196"	"Centropagidae"	0
"8992"	"197"	"Centropagidae"	0
"9002"	"198"	"Centropagidae"	0
"9013"	"199"	"Centropagidae"	1
"9022"	"200"	"Centropagidae"	0
"9032"	"201"	"Centropagidae"	0
"9042"	"202"	"Centropagidae"	0
"9052"	"203"	"Centropagidae"	1
"9062"	"204"	"Centropagidae"	0
"9072"	"205"	"Centropagidae"	0
"9082"	"206"	"Centropagidae"	0
"9092"	"207"	"Centropagidae"	0
"9103"	"208"	"Centropagidae"	0
"9113"	"209"	"Centropagidae"	0
"9122"	"210"	"Centropagidae"	0
"10651"	"15"	"Copepoda_unid"	859
"10661"	"16"	"Copepoda_unid"	626
"10671"	"17"	"Copepoda_unid"	196
"10681"	"18"	"Copepoda_unid"	534
"10691"	"20"	"Copepoda_unid"	166
"10701"	"21"	"Copepoda_unid"	308
"10712"	"22"	"Copepoda_unid"	827
"10721"	"23"	"Copepoda_unid"	229
"10731"	"24"	"Copepoda_unid"	581
"10741"	"25"	"Copepoda_unid"	486
"10751"	"26"	"Copepoda_unid"	906
"10761"	"30"	"Copepoda_unid"	222
"10771"	"31"	"Copepoda_unid"	167
"10781"	"32"	"Copepoda_unid"	344
"10791"	"33"	"Copepoda_unid"	675
"10801"	"34"	"Copepoda_unid"	150
"10812"	"36"	"Copepoda_unid"	318
"10821"	"38"	"Copepoda_unid"	342
"10831"	"39"	"Copepoda_unid"	336
"10841"	"40"	"Copepoda_unid"	404
"10851"	"41"	"Copepoda_unid"	261
"10861"	"42"	"Copepoda_unid"	252
"10871"	"43"	"Copepoda_unid"	7
"10881"	"44"	"Copepoda_unid"	448
"10891"	"45"	"Copepoda_unid"	637
"10901"	"46"	"Copepoda_unid"	453
"10912"	"51"	"Copepoda_unid"	465
"10921"	"52"	"Copepoda_unid"	589
"10931"	"53"	"Copepoda_unid"	451
"10941"	"58"	"Copepoda_unid"	1035
"10951"	"64"	"Copepoda_unid"	266
"10961"	"65"	"Copepoda_unid"	1086
"10971"	"66"	"Copepoda_unid"	643
"10981"	"67"	"Copepoda_unid"	321
"10991"	"68"	"Copepoda_unid"	1009
"11001"	"70"	"Copepoda_unid"	597
"11012"	"71"	"Copepoda_unid"	763
"11021"	"72"	"Copepoda_unid"	558
"11031"	"73"	"Copepoda_unid"	766
"11041"	"74"	"Copepoda_unid"	737
"11051"	"75"	"Copepoda_unid"	792
"11061"	"76"	"Copepoda_unid"	635
"11071"	"77"	"Copepoda_unid"	672
"11081"	"78"	"Copepoda_unid"	276
"11091"	"79"	"Copepoda_unid"	1866
"11102"	"80"	"Copepoda_unid"	646
"11112"	"81"	"Copepoda_unid"	793
"11121"	"82"	"Copepoda_unid"	379
"11131"	"83"	"Copepoda_unid"	215
"11141"	"84"	"Copepoda_unid"	344
"11151"	"85"	"Copepoda_unid"	39
"11161"	"86"	"Copepoda_unid"	32
"11171"	"87"	"Copepoda_unid"	22
"11181"	"89"	"Copepoda_unid"	212
"11191"	"90"	"Copepoda_unid"	959
"11201"	"91"	"Copepoda_unid"	237
"11212"	"92"	"Copepoda_unid"	332
"11221"	"94"	"Copepoda_unid"	272
"11231"	"95"	"Copepoda_unid"	705
"11241"	"96"	"Copepoda_unid"	231
"11251"	"97"	"Copepoda_unid"	280
"11261"	"98"	"Copepoda_unid"	220
"11271"	"99"	"Copepoda_unid"	292
"11281"	"100"	"Copepoda_unid"	315
"11291"	"102"	"Copepoda_unid"	542
"11301"	"106"	"Copepoda_unid"	418
"11312"	"109"	"Copepoda_unid"	335
"11321"	"110"	"Copepoda_unid"	389
"11331"	"111"	"Copepoda_unid"	133
"11341"	"112"	"Copepoda_unid"	181
"11351"	"113"	"Copepoda_unid"	665
"11361"	"122"	"Copepoda_unid"	220
"11371"	"123"	"Copepoda_unid"	419
"11381"	"125"	"Copepoda_unid"	362
"11391"	"126"	"Copepoda_unid"	498
"11401"	"128"	"Copepoda_unid"	485
"11412"	"129"	"Copepoda_unid"	740
"11421"	"130"	"Copepoda_unid"	92
"11431"	"131"	"Copepoda_unid"	110
"11441"	"132"	"Copepoda_unid"	494
"11451"	"133"	"Copepoda_unid"	480
"11461"	"134"	"Copepoda_unid"	399
"11471"	"135"	"Copepoda_unid"	222
"11481"	"136"	"Copepoda_unid"	128
"11491"	"137"	"Copepoda_unid"	208
"11501"	"138"	"Copepoda_unid"	250
"11512"	"139"	"Copepoda_unid"	259
"11521"	"140"	"Copepoda_unid"	133
"11531"	"141"	"Copepoda_unid"	136
"11541"	"142"	"Copepoda_unid"	188
"11551"	"143"	"Copepoda_unid"	269
"11561"	"144"	"Copepoda_unid"	261
"11571"	"145"	"Copepoda_unid"	174
"11581"	"147"	"Copepoda_unid"	219
"11591"	"148"	"Copepoda_unid"	440
"11601"	"149"	"Copepoda_unid"	166
"11612"	"150"	"Copepoda_unid"	607
"11621"	"151"	"Copepoda_unid"	339
"11631"	"152"	"Copepoda_unid"	397
"11641"	"153"	"Copepoda_unid"	467
"11651"	"155"	"Copepoda_unid"	335
"11661"	"157"	"Copepoda_unid"	607
"11671"	"158"	"Copepoda_unid"	460
"11681"	"159"	"Copepoda_unid"	92
"11691"	"160"	"Copepoda_unid"	79
"11701"	"161"	"Copepoda_unid"	175
"11712"	"162"	"Copepoda_unid"	182
"11721"	"163"	"Copepoda_unid"	161
"11731"	"167"	"Copepoda_unid"	79
"11741"	"168"	"Copepoda_unid"	221
"11751"	"169"	"Copepoda_unid"	62
"11761"	"170"	"Copepoda_unid"	121
"11771"	"171"	"Copepoda_unid"	475
"11781"	"172"	"Copepoda_unid"	145
"11791"	"173"	"Copepoda_unid"	113
"11801"	"174"	"Copepoda_unid"	159
"11812"	"175"	"Copepoda_unid"	247
"11821"	"176"	"Copepoda_unid"	140
"11831"	"177"	"Copepoda_unid"	190
"11841"	"178"	"Copepoda_unid"	110
"11851"	"179"	"Copepoda_unid"	265
"11861"	"180"	"Copepoda_unid"	101
"11871"	"181"	"Copepoda_unid"	469
"11881"	"182"	"Copepoda_unid"	195
"11891"	"183"	"Copepoda_unid"	198
"11901"	"184"	"Copepoda_unid"	157
"11912"	"185"	"Copepoda_unid"	85
"11921"	"186"	"Copepoda_unid"	325
"11931"	"187"	"Copepoda_unid"	279
"11941"	"188"	"Copepoda_unid"	149
"11951"	"189"	"Copepoda_unid"	46
"11961"	"190"	"Copepoda_unid"	359
"11971"	"191"	"Copepoda_unid"	478
"11981"	"192"	"Copepoda_unid"	276
"11991"	"193"	"Copepoda_unid"	161
"12001"	"194"	"Copepoda_unid"	348
"12012"	"195"	"Copepoda_unid"	127
"12021"	"196"	"Copepoda_unid"	300
"12031"	"197"	"Copepoda_unid"	165
"12041"	"198"	"Copepoda_unid"	376
"12051"	"199"	"Copepoda_unid"	265
"12061"	"200"	"Copepoda_unid"	147
"12071"	"201"	"Copepoda_unid"	226
"12081"	"202"	"Copepoda_unid"	101
"12091"	"203"	"Copepoda_unid"	161
"12101"	"204"	"Copepoda_unid"	119
"12111"	"205"	"Copepoda_unid"	296
"12121"	"206"	"Copepoda_unid"	180
"12131"	"207"	"Copepoda_unid"	435
"12141"	"208"	"Copepoda_unid"	324
"12151"	"209"	"Copepoda_unid"	113
"12161"	"210"	"Copepoda_unid"	139
"12171"	"15"	"Corycaeidae"	11
"12181"	"16"	"Corycaeidae"	27
"12191"	"17"	"Corycaeidae"	8
"1220"	"18"	"Corycaeidae"	10
"12211"	"20"	"Corycaeidae"	19
"1222"	"21"	"Corycaeidae"	29
"1223"	"22"	"Corycaeidae"	182
"1224"	"23"	"Corycaeidae"	24
"1225"	"24"	"Corycaeidae"	39
"1226"	"25"	"Corycaeidae"	19
"1227"	"26"	"Corycaeidae"	49
"1228"	"30"	"Corycaeidae"	16
"1229"	"31"	"Corycaeidae"	10
"1230"	"32"	"Corycaeidae"	38
"12311"	"33"	"Corycaeidae"	29
"1232"	"34"	"Corycaeidae"	36
"1233"	"36"	"Corycaeidae"	15
"1234"	"38"	"Corycaeidae"	15
"1235"	"39"	"Corycaeidae"	13
"1236"	"40"	"Corycaeidae"	11
"1237"	"41"	"Corycaeidae"	14
"1238"	"42"	"Corycaeidae"	21
"1239"	"43"	"Corycaeidae"	0
"1240"	"44"	"Corycaeidae"	52
"12411"	"45"	"Corycaeidae"	11
"1242"	"46"	"Corycaeidae"	24
"1243"	"51"	"Corycaeidae"	28
"1244"	"52"	"Corycaeidae"	53
"1245"	"53"	"Corycaeidae"	57
"1246"	"58"	"Corycaeidae"	249
"1247"	"64"	"Corycaeidae"	17
"1248"	"65"	"Corycaeidae"	88
"1249"	"66"	"Corycaeidae"	25
"1250"	"67"	"Corycaeidae"	288
"12511"	"68"	"Corycaeidae"	191
"1252"	"70"	"Corycaeidae"	133
"1253"	"71"	"Corycaeidae"	20
"1254"	"72"	"Corycaeidae"	98
"1255"	"73"	"Corycaeidae"	79
"1256"	"74"	"Corycaeidae"	51
"1257"	"75"	"Corycaeidae"	118
"1258"	"76"	"Corycaeidae"	51
"1259"	"77"	"Corycaeidae"	80
"1260"	"78"	"Corycaeidae"	29
"12611"	"79"	"Corycaeidae"	356
"1262"	"80"	"Corycaeidae"	60
"1263"	"81"	"Corycaeidae"	121
"1264"	"82"	"Corycaeidae"	73
"1265"	"83"	"Corycaeidae"	68
"1266"	"84"	"Corycaeidae"	77
"1267"	"85"	"Corycaeidae"	9
"1268"	"86"	"Corycaeidae"	23
"1269"	"87"	"Corycaeidae"	9
"1270"	"89"	"Corycaeidae"	288
"12711"	"90"	"Corycaeidae"	75
"1272"	"91"	"Corycaeidae"	12
"1273"	"92"	"Corycaeidae"	39
"1274"	"94"	"Corycaeidae"	34
"1275"	"95"	"Corycaeidae"	90
"1276"	"96"	"Corycaeidae"	66
"1277"	"97"	"Corycaeidae"	28
"1278"	"98"	"Corycaeidae"	15
"1279"	"99"	"Corycaeidae"	66
"1280"	"100"	"Corycaeidae"	71
"12811"	"102"	"Corycaeidae"	113
"1282"	"106"	"Corycaeidae"	30
"1283"	"109"	"Corycaeidae"	17
"1284"	"110"	"Corycaeidae"	32
"1285"	"111"	"Corycaeidae"	15
"1286"	"112"	"Corycaeidae"	11
"1287"	"113"	"Corycaeidae"	36
"1288"	"122"	"Corycaeidae"	19
"1289"	"123"	"Corycaeidae"	40
"1290"	"125"	"Corycaeidae"	40
"12911"	"126"	"Corycaeidae"	38
"1292"	"128"	"Corycaeidae"	185
"1293"	"129"	"Corycaeidae"	105
"1294"	"130"	"Corycaeidae"	22
"1295"	"131"	"Corycaeidae"	13
"1296"	"132"	"Corycaeidae"	13
"1297"	"133"	"Corycaeidae"	30
"1298"	"134"	"Corycaeidae"	23
"1299"	"135"	"Corycaeidae"	26
"1300"	"136"	"Corycaeidae"	28
"13011"	"137"	"Corycaeidae"	39
"1302"	"138"	"Corycaeidae"	59
"1303"	"139"	"Corycaeidae"	31
"1304"	"140"	"Corycaeidae"	10
"1305"	"141"	"Corycaeidae"	10
"1306"	"142"	"Corycaeidae"	21
"1307"	"143"	"Corycaeidae"	35
"1308"	"144"	"Corycaeidae"	11
"1309"	"145"	"Corycaeidae"	4
"13101"	"147"	"Corycaeidae"	7
"13111"	"148"	"Corycaeidae"	58
"1312"	"149"	"Corycaeidae"	3
"1313"	"150"	"Corycaeidae"	99
"1314"	"151"	"Corycaeidae"	55
"1315"	"152"	"Corycaeidae"	43
"1316"	"153"	"Corycaeidae"	20
"1317"	"155"	"Corycaeidae"	14
"1318"	"157"	"Corycaeidae"	366
"1319"	"158"	"Corycaeidae"	60
"1320"	"159"	"Corycaeidae"	29
"13211"	"160"	"Corycaeidae"	27
"1322"	"161"	"Corycaeidae"	68
"1323"	"162"	"Corycaeidae"	27
"1324"	"163"	"Corycaeidae"	6
"1325"	"167"	"Corycaeidae"	20
"1326"	"168"	"Corycaeidae"	68
"1327"	"169"	"Corycaeidae"	13
"1328"	"170"	"Corycaeidae"	23
"1329"	"171"	"Corycaeidae"	69
"1330"	"172"	"Corycaeidae"	106
"13311"	"173"	"Corycaeidae"	14
"1332"	"174"	"Corycaeidae"	40
"1333"	"175"	"Corycaeidae"	9
"1334"	"176"	"Corycaeidae"	82
"1335"	"177"	"Corycaeidae"	17
"1336"	"178"	"Corycaeidae"	18
"1337"	"179"	"Corycaeidae"	23
"1338"	"180"	"Corycaeidae"	12
"1339"	"181"	"Corycaeidae"	161
"1340"	"182"	"Corycaeidae"	14
"13411"	"183"	"Corycaeidae"	71
"1342"	"184"	"Corycaeidae"	36
"1343"	"185"	"Corycaeidae"	28
"1344"	"186"	"Corycaeidae"	110
"1345"	"187"	"Corycaeidae"	49
"1346"	"188"	"Corycaeidae"	0
"1347"	"189"	"Corycaeidae"	83
"1348"	"190"	"Corycaeidae"	290
"1349"	"191"	"Corycaeidae"	33
"1350"	"192"	"Corycaeidae"	6
"13511"	"193"	"Corycaeidae"	7
"1352"	"194"	"Corycaeidae"	66
"1353"	"195"	"Corycaeidae"	31
"1354"	"196"	"Corycaeidae"	79
"1355"	"197"	"Corycaeidae"	80
"1356"	"198"	"Corycaeidae"	83
"1357"	"199"	"Corycaeidae"	41
"1358"	"200"	"Corycaeidae"	66
"1359"	"201"	"Corycaeidae"	104
"1360"	"202"	"Corycaeidae"	175
"13611"	"203"	"Corycaeidae"	27
"1362"	"204"	"Corycaeidae"	80
"1363"	"205"	"Corycaeidae"	29
"1364"	"206"	"Corycaeidae"	16
"1365"	"207"	"Corycaeidae"	55
"1366"	"208"	"Corycaeidae"	38
"1367"	"209"	"Corycaeidae"	18
"1368"	"210"	"Corycaeidae"	98
"1369"	"15"	"Eucalanidae"	1
"1370"	"16"	"Eucalanidae"	7
"13711"	"17"	"Eucalanidae"	1
"1372"	"18"	"Eucalanidae"	8
"1373"	"20"	"Eucalanidae"	5
"1374"	"21"	"Eucalanidae"	17
"1375"	"22"	"Eucalanidae"	50
"1376"	"23"	"Eucalanidae"	1
"1377"	"24"	"Eucalanidae"	6
"1378"	"25"	"Eucalanidae"	20
"1379"	"26"	"Eucalanidae"	9
"1380"	"30"	"Eucalanidae"	0
"13811"	"31"	"Eucalanidae"	1
"1382"	"32"	"Eucalanidae"	2
"1383"	"33"	"Eucalanidae"	18
"1384"	"34"	"Eucalanidae"	7
"1385"	"36"	"Eucalanidae"	65
"1386"	"38"	"Eucalanidae"	42
"1387"	"39"	"Eucalanidae"	53
"1388"	"40"	"Eucalanidae"	54
"1389"	"41"	"Eucalanidae"	28
"1390"	"42"	"Eucalanidae"	22
"13911"	"43"	"Eucalanidae"	0
"1392"	"44"	"Eucalanidae"	32
"1393"	"45"	"Eucalanidae"	64
"1394"	"46"	"Eucalanidae"	5
"1395"	"51"	"Eucalanidae"	13
"1396"	"52"	"Eucalanidae"	19
"1397"	"53"	"Eucalanidae"	6
"1398"	"58"	"Eucalanidae"	9
"1399"	"64"	"Eucalanidae"	3
"1400"	"65"	"Eucalanidae"	16
"14011"	"66"	"Eucalanidae"	4
"1402"	"67"	"Eucalanidae"	0
"1403"	"68"	"Eucalanidae"	3
"1404"	"70"	"Eucalanidae"	95
"1405"	"71"	"Eucalanidae"	29
"1406"	"72"	"Eucalanidae"	104
"1407"	"73"	"Eucalanidae"	53
"1408"	"74"	"Eucalanidae"	38
"1409"	"75"	"Eucalanidae"	123
"14101"	"76"	"Eucalanidae"	36
"14111"	"77"	"Eucalanidae"	9
"1412"	"78"	"Eucalanidae"	1
"1413"	"79"	"Eucalanidae"	2
"1414"	"80"	"Eucalanidae"	3
"1415"	"81"	"Eucalanidae"	2
"1416"	"82"	"Eucalanidae"	2
"1417"	"83"	"Eucalanidae"	3
"1418"	"84"	"Eucalanidae"	0
"1419"	"85"	"Eucalanidae"	0
"1420"	"86"	"Eucalanidae"	0
"14211"	"87"	"Eucalanidae"	0
"1422"	"89"	"Eucalanidae"	0
"1423"	"90"	"Eucalanidae"	0
"1424"	"91"	"Eucalanidae"	0
"1425"	"92"	"Eucalanidae"	0
"1426"	"94"	"Eucalanidae"	0
"1427"	"95"	"Eucalanidae"	1
"1428"	"96"	"Eucalanidae"	0
"1429"	"97"	"Eucalanidae"	35
"1430"	"98"	"Eucalanidae"	8
"14311"	"99"	"Eucalanidae"	4
"1432"	"100"	"Eucalanidae"	0
"1433"	"102"	"Eucalanidae"	6
"1434"	"106"	"Eucalanidae"	19
"1435"	"109"	"Eucalanidae"	16
"1436"	"110"	"Eucalanidae"	6
"1437"	"111"	"Eucalanidae"	0
"1438"	"112"	"Eucalanidae"	27
"1439"	"113"	"Eucalanidae"	1
"1440"	"122"	"Eucalanidae"	5
"14411"	"123"	"Eucalanidae"	3
"1442"	"125"	"Eucalanidae"	8
"1443"	"126"	"Eucalanidae"	58
"1444"	"128"	"Eucalanidae"	18
"1445"	"129"	"Eucalanidae"	48
"1446"	"130"	"Eucalanidae"	25
"1447"	"131"	"Eucalanidae"	30
"1448"	"132"	"Eucalanidae"	37
"1449"	"133"	"Eucalanidae"	0
"1450"	"134"	"Eucalanidae"	0
"14511"	"135"	"Eucalanidae"	0
"1452"	"136"	"Eucalanidae"	15
"1453"	"137"	"Eucalanidae"	35
"1454"	"138"	"Eucalanidae"	53
"1455"	"139"	"Eucalanidae"	21
"1456"	"140"	"Eucalanidae"	35
"1457"	"141"	"Eucalanidae"	1
"1458"	"142"	"Eucalanidae"	6
"1459"	"143"	"Eucalanidae"	5
"1460"	"144"	"Eucalanidae"	5
"14611"	"145"	"Eucalanidae"	0
"1462"	"147"	"Eucalanidae"	0
"1463"	"148"	"Eucalanidae"	0
"1464"	"149"	"Eucalanidae"	0
"1465"	"150"	"Eucalanidae"	3
"1466"	"151"	"Eucalanidae"	5
"1467"	"152"	"Eucalanidae"	0
"1468"	"153"	"Eucalanidae"	1
"1469"	"155"	"Eucalanidae"	0
"1470"	"157"	"Eucalanidae"	1
"14711"	"158"	"Eucalanidae"	4
"1472"	"159"	"Eucalanidae"	4
"1473"	"160"	"Eucalanidae"	2
"1474"	"161"	"Eucalanidae"	0
"1475"	"162"	"Eucalanidae"	0
"1476"	"163"	"Eucalanidae"	0
"1477"	"167"	"Eucalanidae"	0
"1478"	"168"	"Eucalanidae"	1
"1479"	"169"	"Eucalanidae"	0
"1480"	"170"	"Eucalanidae"	0
"14811"	"171"	"Eucalanidae"	0
"1482"	"172"	"Eucalanidae"	1
"1483"	"173"	"Eucalanidae"	0
"1484"	"174"	"Eucalanidae"	0
"1485"	"175"	"Eucalanidae"	6
"1486"	"176"	"Eucalanidae"	0
"1487"	"177"	"Eucalanidae"	0
"1488"	"178"	"Eucalanidae"	0
"1489"	"179"	"Eucalanidae"	0
"1490"	"180"	"Eucalanidae"	0
"14911"	"181"	"Eucalanidae"	4
"1492"	"182"	"Eucalanidae"	0
"1493"	"183"	"Eucalanidae"	0
"1494"	"184"	"Eucalanidae"	0
"1495"	"185"	"Eucalanidae"	1
"1496"	"186"	"Eucalanidae"	0
"1497"	"187"	"Eucalanidae"	5
"1498"	"188"	"Eucalanidae"	0
"1499"	"189"	"Eucalanidae"	2
"1500"	"190"	"Eucalanidae"	3
"15011"	"191"	"Eucalanidae"	0
"1502"	"192"	"Eucalanidae"	0
"1503"	"193"	"Eucalanidae"	0
"1504"	"194"	"Eucalanidae"	1
"1505"	"195"	"Eucalanidae"	0
"1506"	"196"	"Eucalanidae"	3
"1507"	"197"	"Eucalanidae"	21
"1508"	"198"	"Eucalanidae"	38
"1509"	"199"	"Eucalanidae"	5
"15101"	"200"	"Eucalanidae"	0
"15111"	"201"	"Eucalanidae"	1
"1512"	"202"	"Eucalanidae"	3
"1513"	"203"	"Eucalanidae"	0
"1514"	"204"	"Eucalanidae"	7
"1515"	"205"	"Eucalanidae"	1
"1516"	"206"	"Eucalanidae"	5
"1517"	"207"	"Eucalanidae"	2
"1518"	"208"	"Eucalanidae"	1
"1519"	"209"	"Eucalanidae"	0
"1520"	"210"	"Eucalanidae"	29
"15211"	"15"	"Euchaetidae"	6
"1522"	"16"	"Euchaetidae"	4
"1523"	"17"	"Euchaetidae"	0
"1524"	"18"	"Euchaetidae"	5
"1525"	"20"	"Euchaetidae"	0
"1526"	"21"	"Euchaetidae"	1
"1527"	"22"	"Euchaetidae"	3
"1528"	"23"	"Euchaetidae"	0
"1529"	"24"	"Euchaetidae"	1
"1530"	"25"	"Euchaetidae"	0
"15311"	"26"	"Euchaetidae"	5
"1532"	"30"	"Euchaetidae"	0
"1533"	"31"	"Euchaetidae"	0
"1534"	"32"	"Euchaetidae"	0
"1535"	"33"	"Euchaetidae"	0
"1536"	"34"	"Euchaetidae"	0
"1537"	"36"	"Euchaetidae"	0
"1538"	"38"	"Euchaetidae"	0
"1539"	"39"	"Euchaetidae"	0
"1540"	"40"	"Euchaetidae"	0
"15411"	"41"	"Euchaetidae"	0
"1542"	"42"	"Euchaetidae"	0
"1543"	"43"	"Euchaetidae"	0
"1544"	"44"	"Euchaetidae"	2
"1545"	"45"	"Euchaetidae"	5
"1546"	"46"	"Euchaetidae"	0
"1547"	"51"	"Euchaetidae"	4
"1548"	"52"	"Euchaetidae"	5
"1549"	"53"	"Euchaetidae"	1
"1550"	"58"	"Euchaetidae"	0
"15511"	"64"	"Euchaetidae"	1
"1552"	"65"	"Euchaetidae"	3
"1553"	"66"	"Euchaetidae"	0
"1554"	"67"	"Euchaetidae"	0
"1555"	"68"	"Euchaetidae"	0
"1556"	"70"	"Euchaetidae"	0
"1557"	"71"	"Euchaetidae"	0
"1558"	"72"	"Euchaetidae"	1
"1559"	"73"	"Euchaetidae"	0
"1560"	"74"	"Euchaetidae"	1
"15611"	"75"	"Euchaetidae"	6
"1562"	"76"	"Euchaetidae"	0
"1563"	"77"	"Euchaetidae"	1
"1564"	"78"	"Euchaetidae"	0
"1565"	"79"	"Euchaetidae"	0
"1566"	"80"	"Euchaetidae"	0
"1567"	"81"	"Euchaetidae"	0
"1568"	"82"	"Euchaetidae"	1
"1569"	"83"	"Euchaetidae"	0
"1570"	"84"	"Euchaetidae"	0
"15711"	"85"	"Euchaetidae"	0
"1572"	"86"	"Euchaetidae"	0
"1573"	"87"	"Euchaetidae"	0
"1574"	"89"	"Euchaetidae"	0
"1575"	"90"	"Euchaetidae"	0
"1576"	"91"	"Euchaetidae"	0
"1577"	"92"	"Euchaetidae"	10
"1578"	"94"	"Euchaetidae"	0
"1579"	"95"	"Euchaetidae"	0
"1580"	"96"	"Euchaetidae"	0
"15811"	"97"	"Euchaetidae"	1
"1582"	"98"	"Euchaetidae"	3
"1583"	"99"	"Euchaetidae"	2
"1584"	"100"	"Euchaetidae"	0
"1585"	"102"	"Euchaetidae"	0
"1586"	"106"	"Euchaetidae"	0
"1587"	"109"	"Euchaetidae"	3
"1588"	"110"	"Euchaetidae"	0
"1589"	"111"	"Euchaetidae"	4
"1590"	"112"	"Euchaetidae"	7
"15911"	"113"	"Euchaetidae"	0
"1592"	"122"	"Euchaetidae"	0
"1593"	"123"	"Euchaetidae"	0
"1594"	"125"	"Euchaetidae"	0
"1595"	"126"	"Euchaetidae"	0
"1596"	"128"	"Euchaetidae"	0
"1597"	"129"	"Euchaetidae"	1
"1598"	"130"	"Euchaetidae"	1
"1599"	"131"	"Euchaetidae"	0
"1600"	"132"	"Euchaetidae"	2
"16011"	"133"	"Euchaetidae"	0
"1602"	"134"	"Euchaetidae"	0
"1603"	"135"	"Euchaetidae"	0
"1604"	"136"	"Euchaetidae"	0
"1605"	"137"	"Euchaetidae"	0
"1606"	"138"	"Euchaetidae"	3
"1607"	"139"	"Euchaetidae"	0
"1608"	"140"	"Euchaetidae"	0
"1609"	"141"	"Euchaetidae"	2
"16101"	"142"	"Euchaetidae"	0
"16111"	"143"	"Euchaetidae"	2
"1612"	"144"	"Euchaetidae"	0
"1613"	"145"	"Euchaetidae"	0
"1614"	"147"	"Euchaetidae"	0
"1615"	"148"	"Euchaetidae"	1
"1616"	"149"	"Euchaetidae"	0
"1617"	"150"	"Euchaetidae"	0
"1618"	"151"	"Euchaetidae"	2
"1619"	"152"	"Euchaetidae"	0
"1620"	"153"	"Euchaetidae"	0
"16211"	"155"	"Euchaetidae"	0
"1622"	"157"	"Euchaetidae"	0
"1623"	"158"	"Euchaetidae"	0
"1624"	"159"	"Euchaetidae"	2
"1625"	"160"	"Euchaetidae"	0
"1626"	"161"	"Euchaetidae"	0
"1627"	"162"	"Euchaetidae"	0
"1628"	"163"	"Euchaetidae"	0
"1629"	"167"	"Euchaetidae"	0
"1630"	"168"	"Euchaetidae"	0
"16311"	"169"	"Euchaetidae"	0
"1632"	"170"	"Euchaetidae"	0
"1633"	"171"	"Euchaetidae"	0
"1634"	"172"	"Euchaetidae"	0
"1635"	"173"	"Euchaetidae"	0
